Order ID,Order Date,Customer Name,City,Segment,Category,Sub-Category,Quantity,Discount,Sales,Profit,isRepeat
US-2017-154851,2017-03-30,Becky Pak,Lancaster,Consumer,Office Supplies,Binders,5,0.7,5.715,-4.7625,Yes
CA-2014-138681,2014-12-20,Carol Triggs,Tucson,Consumer,Furniture,Furnishings,2,0.2,51.968,10.3936,Yes
CA-2014-138681,2014-12-20,Carol Triggs,Tucson,Consumer,Technology,Accessories,3,0.2,71.976,21.5928,Yes
CA-2014-138681,2014-12-20,Carol Triggs,Tucson,Consumer,Furniture,Chairs,3,0.2,242.352,-42.4116,Yes
CA-2014-138681,2014-12-20,Carol Triggs,Tucson,Consumer,Office Supplies,Paper,5,0.2,221.92,77.672,Yes
CA-2014-138681,2014-12-20,Carol Triggs,Tucson,Consumer,Office Supplies,Paper,2,0.2,8.448,2.64,Yes
US-2015-138121,2015-12-17,John Lee,Detroit,Consumer,Office Supplies,Binders,4,0.0,29.52,14.4648,Yes
US-2015-138121,2015-12-17,John Lee,Detroit,Consumer,Furniture,Chairs,3,0.0,302.94,48.4704,Yes
US-2015-138121,2015-12-17,John Lee,Detroit,Consumer,Furniture,Chairs,2,0.0,142.36,38.4372,Yes
US-2015-138121,2015-12-17,John Lee,Detroit,Consumer,Furniture,Chairs,9,0.0,546.66,136.665,Yes
US-2015-138121,2015-12-17,John Lee,Detroit,Consumer,Furniture,Furnishings,3,0.0,212.13,14.8491,Yes
CA-2017-140298,2017-05-11,Julie Kriz,Austin,Home Office,Office Supplies,Art,2,0.2,5.248,0.5904,Yes
CA-2017-140298,2017-05-11,Julie Kriz,Austin,Home Office,Office Supplies,Storage,2,0.2,74.416,-14.8832,Yes
CA-2017-140298,2017-05-11,Julie Kriz,Austin,Home Office,Office Supplies,Paper,2,0.2,6.848,2.14,Yes
CA-2017-140298,2017-05-11,Julie Kriz,Austin,Home Office,Furniture,Furnishings,1,0.6,7.996,-6.9965,Yes
CA-2016-166240,2016-06-24,Dave Hallsten,Houston,Corporate,Office Supplies,Appliances,2,0.8,8.712,-19.602,Yes
CA-2016-158435,2016-05-17,Arthur Gainer,Waterbury,Consumer,Office Supplies,Supplies,7,0.0,65.17,18.8993,Yes
CA-2016-158435,2016-05-17,Arthur Gainer,Waterbury,Consumer,Office Supplies,Labels,2,0.0,14.62,6.8714,Yes
CA-2016-158435,2016-05-17,Arthur Gainer,Waterbury,Consumer,Furniture,Furnishings,4,0.0,173.24,17.324,Yes
CA-2017-138149,2017-06-29,William Brown,Los Angeles,Consumer,Office Supplies,Binders,5,0.2,895.92,302.373,Yes
CA-2017-138149,2017-06-29,William Brown,Los Angeles,Consumer,Office Supplies,Storage,3,0.0,130.71,39.213,Yes
CA-2017-138149,2017-06-29,William Brown,Los Angeles,Consumer,Office Supplies,Art,2,0.0,11.68,3.0368,Yes
CA-2017-138149,2017-06-29,William Brown,Los Angeles,Consumer,Technology,Accessories,3,0.0,62.31,22.4316,Yes
CA-2014-112403,2014-03-31,Jas O'Carroll,Philadelphia,Consumer,Office Supplies,Binders,1,0.7,0.852,-0.5964,Yes
CA-2014-108273,2014-12-16,Ed Jacobs,Huntsville,Consumer,Office Supplies,Paper,7,0.2,36.288,12.7008,Yes
CA-2014-108273,2014-12-16,Ed Jacobs,Huntsville,Consumer,Furniture,Furnishings,2,0.6,56.568,-74.9526,Yes
CA-2017-121643,2017-05-18,Adrian Barton,Portland,Consumer,Technology,Phones,2,0.2,344.704,38.7792,Yes
US-2015-122910,2015-05-12,Larry Tron,Louisville,Consumer,Technology,Phones,2,0.2,201.584,20.1584,Yes
CA-2015-129042,2015-12-12,Eric Murdock,Baltimore,Consumer,Office Supplies,Art,3,0.0,8.22,2.2194,Yes
CA-2015-109736,2015-10-10,Denny Joy,San Francisco,Corporate,Office Supplies,Paper,7,0.0,45.36,21.7728,Yes
CA-2015-142601,2015-04-18,Deanra Eno,Los Angeles,Home Office,Office Supplies,Storage,7,0.0,947.17,9.4717,Yes
CA-2015-142601,2015-04-18,Deanra Eno,Los Angeles,Home Office,Office Supplies,Paper,2,0.0,61.96,27.882,Yes
CA-2014-106229,2014-06-07,Nick Radford,Aurora,Consumer,Furniture,Tables,3,0.5,268.935,-209.7693,Yes
US-2017-135230,2017-09-01,Christine Kargatis,Seattle,Home Office,Office Supplies,Art,1,0.0,7.58,2.9562,Yes
CA-2016-159653,2016-05-22,Jeremy Farry,Athens,Consumer,Office Supplies,Labels,3,0.0,14.73,7.2177,Yes
CA-2016-131968,2016-11-11,Laurel Beltran,Apopka,Home Office,Office Supplies,Binders,2,0.7,9.888,-6.9216,Yes
CA-2016-131968,2016-11-11,Laurel Beltran,Apopka,Home Office,Office Supplies,Appliances,3,0.2,671.544,50.3658,Yes
CA-2014-119151,2014-11-25,Mike Pelletier,New York City,Home Office,Office Supplies,Storage,4,0.0,1117.92,55.896,Yes
CA-2014-119151,2014-11-25,Mike Pelletier,New York City,Home Office,Furniture,Bookcases,3,0.2,275.952,-37.9434,Yes
CA-2014-123323,2014-11-07,Lena Hernandez,San Francisco,Consumer,Office Supplies,Binders,7,0.2,123.144,46.179,Yes
CA-2016-124681,2016-07-18,Susan Vittorini,Dallas,Consumer,Technology,Accessories,3,0.2,15.576,3.3099,Yes
US-2015-103996,2015-03-29,Richard Bierner,San Diego,Consumer,Office Supplies,Paper,6,0.0,212.64,99.9408,Yes
US-2015-103996,2015-03-29,Richard Bierner,San Diego,Consumer,Office Supplies,Paper,3,0.0,9.87,4.5402,Yes
US-2015-103996,2015-03-29,Richard Bierner,San Diego,Consumer,Technology,Accessories,3,0.0,53.25,20.7675,Yes
US-2015-103996,2015-03-29,Richard Bierner,San Diego,Consumer,Furniture,Furnishings,3,0.0,19.92,9.5616,Yes
CA-2016-120530,2016-04-07,Dorris liebe,New York City,Corporate,Furniture,Chairs,3,0.1,658.746,146.388,Yes
CA-2015-155054,2015-06-13,Penelope Sewall,Lewiston,Home Office,Office Supplies,Binders,2,0.0,8.26,3.8822,Yes
CA-2015-155054,2015-06-13,Penelope Sewall,Lewiston,Home Office,Office Supplies,Binders,2,0.0,29.84,13.428,Yes
CA-2015-155054,2015-06-13,Penelope Sewall,Lewiston,Home Office,Technology,Accessories,2,0.0,67.98,14.9556,Yes
CA-2015-105725,2015-02-18,Guy Thornton,Long Beach,Consumer,Office Supplies,Labels,2,0.0,61.06,28.0876,Yes
CA-2015-105725,2015-02-18,Guy Thornton,Long Beach,Consumer,Furniture,Tables,1,0.2,35.544,-0.8886,Yes
CA-2017-168123,2017-03-05,Julia Dunbar,Rochester,Consumer,Office Supplies,Fasteners,2,0.0,7.9,2.528,Yes
CA-2017-168123,2017-03-05,Julia Dunbar,Rochester,Consumer,Office Supplies,Storage,4,0.0,221.16,57.5016,Yes
CA-2017-168123,2017-03-05,Julia Dunbar,Rochester,Consumer,Office Supplies,Binders,2,0.0,127.96,62.7004,Yes
CA-2017-168123,2017-03-05,Julia Dunbar,Rochester,Consumer,Office Supplies,Binders,3,0.0,18.69,9.1581,Yes
CA-2016-120005,2016-03-03,Theresa Swint,San Francisco,Corporate,Office Supplies,Supplies,3,0.0,25.35,7.605,Yes
CA-2016-120005,2016-03-03,Theresa Swint,San Francisco,Corporate,Furniture,Furnishings,3,0.0,35.28,11.9952,Yes
CA-2016-123526,2016-12-24,Benjamin Venier,Seattle,Corporate,Office Supplies,Paper,5,0.0,33.4,16.032,Yes
CA-2016-127649,2016-10-07,Dionis Lloyd,Spokane,Corporate,Technology,Machines,3,0.2,837.6,62.82,Yes
CA-2016-159989,2016-12-09,Emily Burns,Franklin,Consumer,Technology,Phones,3,0.2,40.68,-9.153,Yes
US-2015-167220,2015-12-12,Joni Blumstein,Austin,Consumer,Technology,Accessories,4,0.2,22.368,6.4308,Yes
CA-2017-126354,2017-02-03,Shahid Collister,Pembroke Pines,Consumer,Office Supplies,Binders,2,0.7,3.882,-2.588,Yes
CA-2017-126354,2017-02-03,Shahid Collister,Pembroke Pines,Consumer,Office Supplies,Paper,3,0.2,115.296,40.3536,Yes
CA-2017-169817,2017-09-21,Emily Burns,Philadelphia,Consumer,Office Supplies,Binders,2,0.7,1.908,-1.5264,Yes
US-2017-144582,2017-04-30,Tony Chapman,Danville,Home Office,Office Supplies,Binders,7,0.8,43.372,-69.3952,Yes
CA-2014-121573,2014-11-03,Speros Goranitis,New York City,Consumer,Technology,Phones,4,0.0,783.96,219.5088,Yes
CA-2014-121573,2014-11-03,Speros Goranitis,New York City,Consumer,Office Supplies,Binders,2,0.2,48.896,18.336,Yes
CA-2014-121573,2014-11-03,Speros Goranitis,New York City,Consumer,Office Supplies,Binders,2,0.2,7.856,2.8478,Yes
CA-2016-117660,2016-12-30,Bryan Mills,Columbus,Consumer,Office Supplies,Labels,2,0.2,5.904,1.9926,Yes
CA-2016-117660,2016-12-30,Bryan Mills,Columbus,Consumer,Office Supplies,Supplies,2,0.2,13.712,1.0284,Yes
CA-2014-112851,2014-09-17,Nick Radford,Chula Vista,Consumer,Office Supplies,Envelopes,3,0.0,182.94,85.9818,Yes
CA-2015-118227,2015-04-24,Deborah Brumfield,New York City,Home Office,Office Supplies,Art,1,0.0,25.99,7.5371,Yes
CA-2015-123155,2015-03-09,Noel Staavos,San Antonio,Corporate,Technology,Accessories,5,0.2,113.52,29.799,Yes
CA-2015-123155,2015-03-09,Noel Staavos,San Antonio,Corporate,Technology,Phones,3,0.2,359.88,22.4925,Yes
CA-2017-158883,2017-06-02,Cari Schnelling,Jacksonville,Consumer,Office Supplies,Paper,4,0.2,25.344,9.1872,Yes
US-2016-114888,2016-09-19,Chuck Clark,San Francisco,Home Office,Office Supplies,Binders,3,0.2,11.952,4.1832,Yes
US-2016-114888,2016-09-19,Chuck Clark,San Francisco,Home Office,Office Supplies,Supplies,3,0.0,6.24,1.872,Yes
US-2014-167262,2014-10-31,Amy Cox,Avondale,Consumer,Technology,Phones,8,0.2,742.336,83.5128,Yes
CA-2016-101630,2016-02-19,Cyma Kinney,Long Beach,Corporate,Office Supplies,Labels,3,0.0,8.67,4.0749,Yes
CA-2016-101630,2016-02-19,Cyma Kinney,Long Beach,Corporate,Office Supplies,Supplies,3,0.0,25.71,6.6846,Yes
CA-2014-150301,2014-07-08,Michelle Huthwaite,Buffalo,Consumer,Furniture,Chairs,1,0.1,63.882,10.647,Yes
CA-2014-159310,2014-11-07,Steven Cartwright,Houston,Consumer,Furniture,Chairs,4,0.3,683.144,0.0,Yes
CA-2014-159310,2014-11-07,Steven Cartwright,Houston,Consumer,Office Supplies,Binders,3,0.8,1.476,-2.214,Yes
CA-2014-159310,2014-11-07,Steven Cartwright,Houston,Consumer,Office Supplies,Supplies,7,0.2,40.712,3.5623,Yes
US-2017-147984,2017-01-28,Giulietta Baptist,Wichita,Consumer,Office Supplies,Paper,5,0.0,279.9,137.151,Yes
CA-2015-104346,2015-12-11,Irene Maddox,Colorado Springs,Consumer,Office Supplies,Art,5,0.2,13.12,1.148,Yes
CA-2015-104346,2015-12-11,Irene Maddox,Colorado Springs,Consumer,Furniture,Bookcases,4,0.7,69.576,-143.7904,Yes
CA-2015-104346,2015-12-11,Irene Maddox,Colorado Springs,Consumer,Office Supplies,Art,3,0.2,4.224,0.4752,Yes
CA-2015-104346,2015-12-11,Irene Maddox,Colorado Springs,Consumer,Technology,Accessories,4,0.2,58.08,-6.534,Yes
CA-2015-104346,2015-12-11,Irene Maddox,Colorado Springs,Consumer,Furniture,Furnishings,9,0.2,52.416,15.0696,Yes
CA-2015-104346,2015-12-11,Irene Maddox,Colorado Springs,Consumer,Furniture,Furnishings,5,0.2,54.92,10.984,Yes
CA-2015-104346,2015-12-11,Irene Maddox,Colorado Springs,Consumer,Furniture,Tables,5,0.5,364.95,-248.166,Yes
CA-2015-104346,2015-12-11,Irene Maddox,Colorado Springs,Consumer,Office Supplies,Paper,3,0.2,85.056,28.7064,Yes
CA-2015-104346,2015-12-11,Irene Maddox,Colorado Springs,Consumer,Office Supplies,Paper,3,0.2,27.696,9.6936,Yes
US-2015-141684,2015-06-29,Michelle Moray,New York City,Consumer,Office Supplies,Paper,4,0.0,24.96,11.232,Yes
CA-2015-144722,2015-03-16,Monica Federle,Los Angeles,Corporate,Furniture,Furnishings,1,0.0,43.13,18.1146,Yes
CA-2015-120516,2015-08-13,Clytie Kelty,Marietta,Consumer,Office Supplies,Binders,3,0.0,5.64,2.7072,Yes
US-2016-148901,2016-05-14,Michael Kennedy,Jacksonville,Corporate,Office Supplies,Binders,3,0.7,57.582,-44.1462,Yes
US-2016-148901,2016-05-14,Michael Kennedy,Jacksonville,Corporate,Office Supplies,Paper,6,0.2,31.104,10.8864,Yes
US-2016-148901,2016-05-14,Michael Kennedy,Jacksonville,Corporate,Furniture,Furnishings,3,0.2,30.192,8.3028,Yes
US-2016-148901,2016-05-14,Michael Kennedy,Jacksonville,Corporate,Technology,Phones,5,0.2,43.6,4.36,Yes
US-2016-148901,2016-05-14,Michael Kennedy,Jacksonville,Corporate,Office Supplies,Art,2,0.2,4.768,0.4172,Yes
US-2016-148901,2016-05-14,Michael Kennedy,Jacksonville,Corporate,Office Supplies,Binders,2,0.7,10.38,-7.612,Yes
US-2016-148901,2016-05-14,Michael Kennedy,Jacksonville,Corporate,Office Supplies,Binders,8,0.7,13.392,-9.8208,Yes
CA-2017-136364,2017-07-13,Mark Hamilton,Philadelphia,Consumer,Technology,Phones,1,0.4,39.594,-7.2589,Yes
CA-2017-136364,2017-07-13,Mark Hamilton,Philadelphia,Consumer,Furniture,Furnishings,9,0.2,91.008,19.3392,Yes
CA-2015-137708,2015-11-22,Nathan Gelder,Los Angeles,Consumer,Office Supplies,Paper,2,0.0,37.94,18.2112,Yes
CA-2015-137708,2015-11-22,Nathan Gelder,Los Angeles,Consumer,Office Supplies,Paper,10,0.0,42.8,19.26,Yes
CA-2015-137708,2015-11-22,Nathan Gelder,Los Angeles,Consumer,Office Supplies,Storage,3,0.0,33.63,10.089,Yes
CA-2014-149055,2014-11-23,Phillip Breyer,Philadelphia,Corporate,Office Supplies,Envelopes,3,0.2,62.808,21.1977,Yes
CA-2015-151589,2015-12-27,Richard Eichhorn,Eau Claire,Consumer,Office Supplies,Paper,4,0.0,195.64,91.9508,Yes
CA-2015-151589,2015-12-27,Richard Eichhorn,Eau Claire,Consumer,Technology,Phones,2,0.0,239.9,71.97,Yes
CA-2016-121370,2016-11-14,Eugene Barchas,Philadelphia,Consumer,Furniture,Chairs,3,0.3,380.058,-21.7176,Yes
CA-2016-121370,2016-11-14,Eugene Barchas,Philadelphia,Consumer,Technology,Copiers,4,0.4,1199.976,179.9964,Yes
CA-2016-121370,2016-11-14,Eugene Barchas,Philadelphia,Consumer,Furniture,Furnishings,3,0.2,48.576,9.7152,Yes
CA-2016-111696,2016-05-08,Trudy Brown,Los Angeles,Consumer,Office Supplies,Paper,3,0.0,17.94,8.073,Yes
CA-2014-139598,2014-12-26,Maureen Gnade,Philadelphia,Consumer,Office Supplies,Paper,3,0.2,18.264,6.1641,Yes
CA-2014-139598,2014-12-26,Maureen Gnade,Philadelphia,Consumer,Office Supplies,Appliances,2,0.2,34.656,5.6316,Yes
CA-2014-139598,2014-12-26,Maureen Gnade,Philadelphia,Consumer,Office Supplies,Appliances,2,0.2,81.552,8.1552,Yes
CA-2014-139598,2014-12-26,Maureen Gnade,Philadelphia,Consumer,Office Supplies,Storage,4,0.2,227.136,-42.588,Yes
CA-2017-117436,2017-06-08,Liz Willingham,Norwich,Consumer,Office Supplies,Binders,2,0.0,10.36,5.0764,Yes
CA-2015-140025,2015-04-07,Peter Fuller,San Antonio,Consumer,Office Supplies,Appliances,8,0.8,463.248,-1181.2824,Yes
CA-2015-140025,2015-04-07,Peter Fuller,San Antonio,Consumer,Technology,Accessories,6,0.2,383.952,47.994,Yes
CA-2016-134222,2016-07-10,Nick Zandusky,Yuma,Home Office,Office Supplies,Binders,6,0.7,44.856,-35.8848,Yes
CA-2016-140018,2016-11-21,Chloris Kastensmidt,Columbus,Consumer,Technology,Machines,7,0.7,30.345,-24.276,Yes
CA-2016-140018,2016-11-21,Chloris Kastensmidt,Columbus,Consumer,Furniture,Chairs,3,0.3,127.554,-9.111,Yes
CA-2016-140018,2016-11-21,Chloris Kastensmidt,Columbus,Consumer,Furniture,Furnishings,3,0.2,77.952,15.5904,Yes
CA-2014-152562,2014-11-01,Jack O'Briant,Richmond,Corporate,Office Supplies,Storage,2,0.0,69.52,19.4656,Yes
CA-2014-152562,2014-11-01,Jack O'Briant,Richmond,Corporate,Office Supplies,Art,3,0.0,5.64,1.6356,Yes
CA-2016-152408,2016-05-15,Thomas Thornton,New York City,Consumer,Office Supplies,Binders,3,0.2,13.776,4.4772,Yes
CA-2014-120278,2014-11-07,Maribeth Schnelling,Wausau,Consumer,Office Supplies,Appliances,6,0.0,245.88,68.8464,Yes
CA-2014-120278,2014-11-07,Maribeth Schnelling,Wausau,Consumer,Office Supplies,Storage,3,0.0,36.63,9.8901,Yes
CA-2014-120278,2014-11-07,Maribeth Schnelling,Wausau,Consumer,Office Supplies,Storage,2,0.0,22.58,5.8708,Yes
CA-2014-120278,2014-11-07,Maribeth Schnelling,Wausau,Consumer,Office Supplies,Binders,3,0.0,12.39,5.8233,Yes
CA-2017-106831,2017-06-01,Fred Harton,Dublin,Consumer,Office Supplies,Binders,2,0.7,3.798,-2.6586,Yes
CA-2017-106831,2017-06-01,Fred Harton,Dublin,Consumer,Office Supplies,Paper,6,0.2,27.744,10.0572,Yes
CA-2017-106831,2017-06-01,Fred Harton,Dublin,Consumer,Technology,Phones,4,0.4,158.376,-34.3148,Yes
CA-2016-136049,2016-12-23,Neoma Murray,Bowling Green,Consumer,Office Supplies,Binders,3,0.7,5.553,-4.0722,Yes
CA-2017-118402,2017-09-29,Jas O'Carroll,Memphis,Consumer,Office Supplies,Storage,5,0.2,243.92,-54.882,Yes
US-2016-139388,2016-11-07,Cindy Chapman,Lakewood,Consumer,Office Supplies,Fasteners,4,0.0,14.96,0.2992,Yes
US-2014-128685,2014-04-04,Mary Zewe,Los Angeles,Corporate,Office Supplies,Binders,2,0.2,7.184,2.245,Yes
CA-2015-124044,2015-07-23,Melanie Seite,Rochester,Consumer,Office Supplies,Binders,3,0.2,10.512,3.6792,Yes
CA-2014-164469,2014-06-25,Grace Kelly,Salem,Corporate,Technology,Phones,5,0.2,263.96,19.797,Yes
CA-2014-164469,2014-06-25,Grace Kelly,Salem,Corporate,Office Supplies,Art,11,0.2,71.632,17.908,Yes
CA-2014-164469,2014-06-25,Grace Kelly,Salem,Corporate,Office Supplies,Art,1,0.2,9.328,0.8162,Yes
CA-2014-107818,2014-09-08,Marc Crier,Pasco,Consumer,Office Supplies,Art,2,0.0,5.88,2.646,Yes
CA-2014-107818,2014-09-08,Marc Crier,Pasco,Consumer,Furniture,Chairs,5,0.2,975.92,121.99,Yes
CA-2014-107818,2014-09-08,Marc Crier,Pasco,Consumer,Office Supplies,Art,8,0.0,303.84,91.152,Yes
CA-2014-107818,2014-09-08,Marc Crier,Pasco,Consumer,Office Supplies,Storage,6,0.0,485.88,19.4352,Yes
CA-2014-113320,2014-12-12,Logan Haushalter,Oakland,Consumer,Furniture,Furnishings,3,0.0,12.54,4.5144,Yes
CA-2014-113320,2014-12-12,Logan Haushalter,Oakland,Consumer,Office Supplies,Storage,3,0.0,8.94,0.6258,Yes
CA-2014-113320,2014-12-12,Logan Haushalter,Oakland,Consumer,Furniture,Furnishings,3,0.0,9.24,4.4352,Yes
CA-2015-137526,2015-01-13,Philip Brown,Los Angeles,Consumer,Office Supplies,Binders,3,0.2,70.008,24.5028,Yes
CA-2015-137526,2015-01-13,Philip Brown,Los Angeles,Consumer,Furniture,Furnishings,4,0.0,77.6,38.024,Yes
CA-2015-137526,2015-01-13,Philip Brown,Los Angeles,Consumer,Furniture,Furnishings,9,0.0,464.85,92.97,Yes
CA-2016-101546,2016-12-18,Grace Kelly,Morristown,Corporate,Office Supplies,Binders,2,0.0,1793.98,843.1706,Yes
CA-2014-138940,2014-04-11,Gary Mitchum,Austin,Home Office,Technology,Phones,6,0.2,758.352,265.4232,Yes
CA-2016-125164,2016-11-10,Sally Hughsby,New York City,Corporate,Office Supplies,Binders,1,0.2,20.368,7.3834,Yes
CA-2016-125164,2016-11-10,Sally Hughsby,New York City,Corporate,Office Supplies,Binders,3,0.2,49.848,16.8237,Yes
CA-2017-163531,2017-06-26,Steven Cartwright,New York City,Consumer,Technology,Phones,3,0.0,239.97,67.1916,Yes
CA-2017-164042,2017-05-23,Ken Lonsdale,Houston,Consumer,Office Supplies,Fasteners,2,0.2,1.824,0.6156,Yes
CA-2017-164042,2017-05-23,Ken Lonsdale,Houston,Consumer,Office Supplies,Appliances,5,0.8,18.32,-46.716,Yes
CA-2017-164042,2017-05-23,Ken Lonsdale,Houston,Consumer,Office Supplies,Storage,3,0.2,48.816,-11.5938,Yes
CA-2017-164042,2017-05-23,Ken Lonsdale,Houston,Consumer,Office Supplies,Binders,1,0.8,1.188,-1.9602,Yes
CA-2014-132864,2014-12-02,Katherine Nockton,Columbus,Corporate,Technology,Accessories,5,0.2,119.8,29.95,Yes
US-2014-155817,2014-10-03,Sara Luxemburg,Durham,Home Office,Office Supplies,Storage,2,0.2,61.568,4.6176,Yes
US-2014-155817,2014-10-03,Sara Luxemburg,Durham,Home Office,Office Supplies,Art,3,0.2,6.192,0.4644,Yes
US-2016-131891,2016-07-29,Pierre Wener,Pensacola,Consumer,Office Supplies,Binders,3,0.7,2.214,-1.476,Yes
CA-2017-104080,2017-03-08,Alan Hwang,Anaheim,Consumer,Office Supplies,Binders,5,0.2,171.2,64.2,Yes
CA-2017-104080,2017-03-08,Alan Hwang,Anaheim,Consumer,Office Supplies,Art,2,0.0,3.36,0.8736,Yes
CA-2014-151379,2014-12-16,Steve Chapman,Detroit,Corporate,Office Supplies,Paper,5,0.0,114.2,52.532,Yes
CA-2016-163167,2016-11-28,Randy Ferguson,Marietta,Corporate,Furniture,Chairs,3,0.0,182.67,52.9743,Yes
CA-2016-163167,2016-11-28,Randy Ferguson,Marietta,Corporate,Technology,Accessories,6,0.0,101.7,6.102,Yes
CA-2016-163167,2016-11-28,Randy Ferguson,Marietta,Corporate,Office Supplies,Storage,3,0.0,1126.02,56.301,Yes
CA-2016-163167,2016-11-28,Randy Ferguson,Marietta,Corporate,Office Supplies,Storage,6,0.0,1263.3,315.825,Yes
CA-2016-135776,2016-12-23,Edward Hooks,Seattle,Corporate,Office Supplies,Art,3,0.0,8.82,2.5578,Yes
CA-2016-135776,2016-12-23,Edward Hooks,Seattle,Corporate,Office Supplies,Paper,2,0.0,37.94,18.2112,Yes
CA-2016-135776,2016-12-23,Edward Hooks,Seattle,Corporate,Office Supplies,Art,2,0.0,4.2,1.176,Yes
CA-2016-135776,2016-12-23,Edward Hooks,Seattle,Corporate,Office Supplies,Storage,2,0.0,227.28,2.2728,Yes
CA-2016-135776,2016-12-23,Edward Hooks,Seattle,Corporate,Office Supplies,Paper,1,0.0,47.9,22.992,Yes
CA-2016-135776,2016-12-23,Edward Hooks,Seattle,Corporate,Office Supplies,Envelopes,2,0.0,61.96,30.3604,Yes
CA-2016-135776,2016-12-23,Edward Hooks,Seattle,Corporate,Office Supplies,Storage,4,0.0,1117.92,55.896,Yes
US-2014-122021,2014-10-15,Anna Chung,Parma,Consumer,Furniture,Chairs,2,0.3,183.372,-7.8588,Yes
US-2014-122021,2014-10-15,Anna Chung,Parma,Consumer,Office Supplies,Paper,2,0.2,7.968,2.8884,Yes
CA-2016-130484,2016-08-22,Sheri Gordon,Gresham,Consumer,Office Supplies,Binders,8,0.7,26.352,-18.4464,Yes
CA-2017-110884,2017-03-07,Shahid Hopkins,New York City,Consumer,Office Supplies,Binders,6,0.2,25.92,9.072,Yes
CA-2017-110884,2017-03-07,Shahid Hopkins,New York City,Consumer,Office Supplies,Labels,3,0.0,91.59,42.1314,Yes
US-2014-161613,2014-12-01,Matt Connell,Houston,Corporate,Furniture,Chairs,3,0.3,674.058,-19.2588,Yes
US-2014-146353,2014-10-14,Jim Epp,Concord,Corporate,Office Supplies,Binders,4,0.0,22.92,11.0016,Yes
US-2014-146353,2014-10-14,Jim Epp,Concord,Corporate,Office Supplies,Storage,5,0.0,269.9,16.194,Yes
CA-2014-133809,2014-11-18,MaryBeth Skach,Fairfield,Consumer,Office Supplies,Binders,8,0.7,11.808,-8.6592,Yes
CA-2014-133809,2014-11-18,MaryBeth Skach,Fairfield,Consumer,Technology,Phones,2,0.4,9.588,-2.0774,Yes
CA-2017-127306,2017-01-14,Brosina Hoffman,Johnson City,Consumer,Office Supplies,Envelopes,3,0.2,18.336,6.6468,Yes
CA-2017-127306,2017-01-14,Brosina Hoffman,Johnson City,Consumer,Office Supplies,Paper,7,0.2,36.288,12.7008,Yes
CA-2017-127306,2017-01-14,Brosina Hoffman,Johnson City,Consumer,Technology,Phones,2,0.2,111.984,6.999,Yes
CA-2017-127306,2017-01-14,Brosina Hoffman,Johnson City,Consumer,Office Supplies,Binders,5,0.7,5.97,-4.577,Yes
CA-2017-127306,2017-01-14,Brosina Hoffman,Johnson City,Consumer,Office Supplies,Binders,2,0.7,2.508,-1.8392,Yes
CA-2015-161830,2015-09-24,Max Engle,Seattle,Consumer,Office Supplies,Art,2,0.0,35.96,10.4284,Yes
CA-2015-161830,2015-09-24,Max Engle,Seattle,Consumer,Office Supplies,Binders,3,0.2,14.952,5.4201,Yes
CA-2016-160304,2016-01-02,Brendan Murry,Gaithersburg,Corporate,Furniture,Bookcases,3,0.0,173.94,38.2668,Yes
CA-2016-160304,2016-01-02,Brendan Murry,Gaithersburg,Corporate,Technology,Phones,2,0.0,231.98,67.2742,Yes
CA-2017-101728,2017-08-19,Sonia Cooley,Chicago,Consumer,Office Supplies,Binders,2,0.8,2.296,-3.9032,Yes
CA-2017-126438,2017-09-10,Alex Russell,Lawrence,Corporate,Office Supplies,Art,2,0.0,14.88,3.72,Yes
US-2014-138828,2014-09-02,Katherine Ducich,New York City,Consumer,Office Supplies,Art,5,0.0,57.75,16.17,Yes
US-2014-138828,2014-09-02,Katherine Ducich,New York City,Consumer,Office Supplies,Paper,3,0.0,14.94,7.0218,Yes
CA-2017-143651,2017-03-25,Filia McAdams,Seattle,Corporate,Office Supplies,Art,2,0.0,23.1,6.93,Yes
CA-2015-106978,2015-09-28,Zuschuss Carroll,Aurora,Consumer,Office Supplies,Envelopes,1,0.2,12.536,4.2309,Yes
CA-2015-106978,2015-09-28,Zuschuss Carroll,Aurora,Consumer,Office Supplies,Binders,2,0.7,1.08,-0.792,Yes
CA-2015-106978,2015-09-28,Zuschuss Carroll,Aurora,Consumer,Office Supplies,Fasteners,3,0.2,4.512,0.846,Yes
CA-2015-155124,2015-03-15,Karen Seio,Lehi,Corporate,Technology,Phones,3,0.2,16.776,1.6776,Yes
CA-2017-150931,2017-01-06,Dennis Pardue,Tuscaloosa,Home Office,Office Supplies,Binders,7,0.0,33.74,15.5204,Yes
CA-2014-157147,2014-01-13,Brian Dahlen,San Francisco,Consumer,Office Supplies,Storage,5,0.0,1325.85,238.653,Yes
CA-2014-157147,2014-01-13,Brian Dahlen,San Francisco,Consumer,Furniture,Bookcases,3,0.15,333.999,3.9294,Yes
CA-2014-157147,2014-01-13,Brian Dahlen,San Francisco,Consumer,Office Supplies,Art,5,0.0,19.9,6.567,Yes
CA-2015-156482,2015-02-06,Ivan Liston,Wilmington,Consumer,Furniture,Chairs,9,0.0,1268.82,266.4522,Yes
CA-2015-156482,2015-02-06,Ivan Liston,Wilmington,Consumer,Furniture,Bookcases,4,0.0,283.92,82.3368,Yes
